Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Slutbetyg årskurs 9, samtliga elever
Valt läsår: 2011/12

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Andel (%) som uppnått kunskapskraven i alla ämnen;Andel (%) behörig yrkesprog.;Genomsnittligt meritvärde (16);
Mjölby;0586;Östergötlands län;05;Kommunal;296;75,7;86,1;200,8;
Mora;2062;Dalarnas län;20;Samtliga;197;80,2;85,3;209,2;
Mora;2062;Dalarnas län;20;Kommunal;197;80,2;85,3;209,2;
Motala;0583;Östergötlands län;05;Samtliga;465;81,3;91,2;203,5;
Motala;0583;Östergötlands län;05;Kommunal;402;81,3;91,3;202,0;
Motala;0583;Östergötlands län;05;Enskild;63;81,0;90,5;212,6;
Mullsjö;0642;Jönköpings län;06;Samtliga;97;78,4;87,6;198,1;
Mullsjö;0642;Jönköpings län;06;Kommunal;97;78,4;87,6;198,1;
Munkedal;1430;Västra Götalands län;14;Samtliga;109;66,1;78,0;189,0;
Munkedal;1430;Västra Götalands län;14;Kommunal;109;66,1;78,0;189,0;
Munkfors;1762;Värmlands län;17;Samtliga;33;57,6;~100;213,6;
Munkfors;1762;Värmlands län;17;Kommunal;33;57,6;~100;213,6;
Mölndal;1481;Västra Götalands län;14;Samtliga;660;81,1;90,8;216,7;
Mölndal;1481;Västra Götalands län;14;Kommunal;625;80,5;90,2;215,3;
Mölndal;1481;Västra Götalands län;14;Enskild;35;91,4;100,0;240,7;
Mönsterås;0861;Kalmar län;08;Samtliga;148;75,0;81,8;199,4;
Mönsterås;0861;Kalmar län;08;Kommunal;148;75,0;81,8;199,4;
Mörbylånga;0840;Kalmar län;08;Samtliga;156;91,7;95,5;209,1;
Mörbylånga;0840;Kalmar län;08;Kommunal;117;88,9;94,0;207,6;
Mörbylånga;0840;Kalmar län;08;Enskild;39;100,0;100,0;213,7;
Nacka;0182;Stockholms län;01;Samtliga;1 116;88,2;95,4;246,5;
Nacka;0182;Stockholms län;01;Kommunal;823;87,1;95,3;243,0;
Nacka;0182;Stockholms län;01;Enskild;293;91,1;95,9;256,4;
Nora;1884;Örebro län;18;Samtliga;118;83,1;90,7;208,3;
Nora;1884;Örebro län;18;Kommunal;118;83,1;90,7;208,3;
Norberg;1962;Västmanlands län;19;Samtliga;65;83,1;87,7;192,5;
Norberg;1962;Västmanlands län;19;Kommunal;65;83,1;87,7;192,5;
Nordanstig;2132;Gävleborgs län;21;Samtliga;78;70,5;80,8;194,0;
Nordanstig;2132;Gävleborgs län;21;Kommunal;74;68,9;79,7;191,2;
Nordanstig;2132;Gävleborgs län;21;Enskild;..;..;..;..;
Nordmaling;2401;Västerbottens län;24;Samtliga;77;74,0;85,7;205,1;
Nordmaling;2401;Västerbottens län;24;Kommunal;77;74,0;85,7;205,1;
Norrköping;0581;Östergötlands län;05;Samtliga;1 414;76,5;87,4;204,8;
Norrköping;0581;Östergötlands län;05;Kommunal;1 078;73,2;84,9;198,7;
Norrköping;0581;Östergötlands län;05;Enskild;336;87,1;95,5;224,3;
Norrtälje;0188;Stockholms län;01;Samtliga;595;72,1;85,4;199,9;
Norrtälje;0188;Stockholms län;01;Kommunal;511;71,2;84,3;196,1;
Norrtälje;0188;Stockholms län;01;Enskild;84;77,4;91,7;222,8;
Norsjö;2417;Västerbottens län;24;Samtliga;49;83,7;87,8;199,0;
Norsjö;2417;Västerbottens län;24;Kommunal;49;83,7;87,8;199,0;
Nybro;0881;Kalmar län;08;Samtliga;205;87,3;91,2;215,0;
Nybro;0881;Kalmar län;08;Kommunal;205;87,3;91,2;215,0;
Nykvarn;0140;Stockholms län;01;Samtliga;119;86,6;~100;225,6;
Nykvarn;0140;Stockholms län;01;Kommunal;119;86,6;~100;225,6;
Nyköping;0480;Södermanlands län;04;Samtliga;575;77,8;88,0;215,4;
Nyköping;0480;Södermanlands län;04;Kommunal;432;76,6;87,7;213,8;
Nyköping;0480;Södermanlands län;04;Enskild;143;81,5;88,9;220,3;
Nynäshamn;0192;Stockholms län;01;Samtliga;310;80,0;87,7;204,0;
Nynäshamn;0192;Stockholms län;01;Kommunal;310;80,0;87,7;204,0;
Nässjö;0682;Jönköpings län;06;Samtliga;329;72,0;81,5;192,3;
Nässjö;0682;Jönköpings län;06;Kommunal;329;72,0;81,5;192,3;
Ockelbo;2101;Gävleborgs län;21;Samtliga;63;71,4;82,5;209,0;
Ockelbo;2101;Gävleborgs län;21;Kommunal;63;71,4;82,5;209,0;
Olofström;1060;Blekinge län;10;Samtliga;140;78,6;91,4;209,5;
Olofström;1060;Blekinge län;10;Kommunal;140;78,6;91,4;209,5;
Orsa;2034;Dalarnas län;20;Samtliga;82;58,5;69,5;179,1;
Orsa;2034;Dalarnas län;20;Kommunal;82;58,5;69,5;179,1;
Orust;1421;Västra Götalands län;14;Samtliga;182;78,5;88,1;214,9;
Orust;1421;Västra Götalands län;14;Kommunal;177;78,5;88,1;214,9;
Orust;1421;Västra Götalands län;14;Enskild;..;.;.;.;
Osby;1273;Skåne län;12;Samtliga;139;77,7;90,6;210,5;
Osby;1273;Skåne län;12;Kommunal;139;77,7;90,6;210,5;
Oskarshamn;0882;Kalmar län;08;Samtliga;295;75,3;84,7;202,4;
Oskarshamn;0882;Kalmar län;08;Kommunal;295;75,3;84,7;202,4;
Ovanåker;2121;Gävleborgs län;21;Samtliga;147;72,8;80,3;197,3;
Ovanåker;2121;Gävleborgs län;21;Kommunal;147;72,8;80,3;197,3;
Oxelösund;0481;Södermanlands län;04;Samtliga;87;64,4;85,1;192,4;
Oxelösund;0481;Södermanlands län;04;Kommunal;87;64,4;85,1;192,4;
Pajala;2521;Norrbottens län;25;Samtliga;68;91,2;92,6;221,9;
Pajala;2521;Norrbottens län;25;Kommunal;66;90,9;92,4;222,2;
Pajala;2521;Norrbottens län;25;Enskild;..;..;..;..;
Partille;1402;Västra Götalands län;14;Samtliga;464;81,7;92,9;220,7;
Partille;1402;Västra Götalands län;14;Kommunal;445;81,3;92,6;219,6;
Partille;1402;Västra Götalands län;14;Enskild;19;89,5;100,0;246,1;
Perstorp;1275;Skåne län;12;Samtliga;74;68,9;79,7;197,6;
Perstorp;1275;Skåne län;12;Kommunal;74;68,9;79,7;197,6;
Piteå;2581;Norrbottens län;25;Samtliga;453;89,4;95,6;213,0;
Piteå;2581;Norrbottens län;25;Kommunal;453;89,4;95,6;213,0;
Ragunda;2303;Jämtlands län;23;Samtliga;54;87,0;88,9;196,2;
Ragunda;2303;Jämtlands län;23;Kommunal;54;87,0;88,9;196,2;
Robertsfors;2409;Västerbottens län;24;Samtliga;76;57,9;85,5;186,8;
Robertsfors;2409;Västerbottens län;24;Kommunal;76;57,9;85,5;186,8;
Ronneby;1081;Blekinge län;10;Samtliga;258;68,2;85,3;188,3;
Ronneby;1081;Blekinge län;10;Kommunal;220;67,7;85,0;188,5;
Ronneby;1081;Blekinge län;10;Enskild;38;71,1;86,8;187,0;
Rättvik;2031;Dalarnas län;20;Samtliga;137;89,1;~100;217,5;
Rättvik;2031;Dalarnas län;20;Kommunal;137;89,1;~100;217,5;
Sala;1981;Västmanlands län;19;Samtliga;219;76,3;88,6;202,0;
Sala;1981;Västmanlands län;19;Kommunal;219;76,3;88,6;202,0;
Salem;0128;Stockholms län;01;Samtliga;183;79,8;86,9;212,7;
Salem;0128;Stockholms län;01;Kommunal;157;78,3;85,4;212,7;
Salem;0128;Stockholms län;01;Enskild;26;88,5;~100;212,9;
Sandviken;2181;Gävleborgs län;21;Samtliga;363;68,9;76,6;190,2;
Sandviken;2181;Gävleborgs län;21;Kommunal;322;68,3;76,4;189,7;
Sandviken;2181;Gävleborgs län;21;Enskild;41;73,2;78,0;193,5;
Sigtuna;0191;Stockholms län;01;Samtliga;502;74,3;86,5;214,1;
Sigtuna;0191;Stockholms län;01;Kommunal;348;70,7;83,9;204,5;
Sigtuna;0191;Stockholms län;01;Enskild;154;82,5;92,2;235,1;
Simrishamn;1291;Skåne län;12;Samtliga;194;74,2;86,3;206,8;
Simrishamn;1291;Skåne län;12;Kommunal;155;72,9;86,5;201,7;
Simrishamn;1291;Skåne län;12;Enskild;39;81,5;~100;235,6;
Sjöbo;1265;Skåne län;12;Samtliga;143;69,9;82,5;206,1;
Sjöbo;1265;Skåne län;12;Kommunal;135;74,1;83,0;209,9;
Sjöbo;1265;Skåne län;12;Enskild;..;.;..;..;
Skara;1495;Västra Götalands län;14;Samtliga;217;81,1;85,7;205,3;
Skara;1495;Västra Götalands län;14;Kommunal;197;80,2;84,8;202,9;
Skara;1495;Västra Götalands län;14;Enskild;20;90,0;~100;228,3;
Skellefteå;2482;Västerbottens län;24;Samtliga;815;80,9;89,6;206,8;
Skellefteå;2482;Västerbottens län;24;Kommunal;792;81,1;89,4;206,7;
Skellefteå;2482;Västerbottens län;24;Enskild;23;73,9;~100;211,7;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;15;80,0;~100;203,0;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;15;80,0;~100;203,0;
Skurup;1264;Skåne län;12;Samtliga;151;80,8;93,4;216,5;
Skurup;1264;Skåne län;12;Kommunal;151;80,8;93,4;216,5;
Skövde;1496;Västra Götalands län;14;Samtliga;565;77,0;88,7;209,7;
Skövde;1496;Västra Götalands län;14;Kommunal;561;77,2;88,9;210,1;
Skövde;1496;Västra Götalands län;14;Enskild;..;..;..;..;
Smedjebacken;2061;Dalarnas län;20;Samtliga;95;76,8;89,5;201,5;
Smedjebacken;2061;Dalarnas län;20;Kommunal;95;76,8;89,5;201,5;
Sollefteå;2283;Västernorrlands län;22;Samtliga;212;73,1;77,4;192,0;
Sollefteå;2283;Västernorrlands län;22;Kommunal;212;73,1;77,4;192,0;
Sollentuna;0163;Stockholms län;01;Samtliga;824;87,4;93,9;239,8;
Sollentuna;0163;Stockholms län;01;Kommunal;642;86,0;93,0;238,2;
Sollentuna;0163;Stockholms län;01;Enskild;182;92,3;97,3;245,3;
Solna;0184;Stockholms län;01;Samtliga;436;78,0;88,8;220,6;
Solna;0184;Stockholms län;01;Kommunal;334;76,3;89,2;214,9;
Solna;0184;Stockholms län;01;Enskild;102;83,3;87,3;239,7;
Sorsele;2422;Västerbottens län;24;Samtliga;18;88,9;~100;246,2;
Sorsele;2422;Västerbottens län;24;Kommunal;18;88,9;~100;246,2;
Sotenäs;1427;Västra Götalands län;14;Samtliga;96;82,3;88,5;208,9;
Sotenäs;1427;Västra Götalands län;14;Kommunal;96;82,3;88,5;208,9;
Staffanstorp;1230;Skåne län;12;Samtliga;272;89,3;96,3;225,6;
Staffanstorp;1230;Skåne län;12;Kommunal;257;89,5;96,5;225,5;
Staffanstorp;1230;Skåne län;12;Enskild;15;86,7;~100;226,3;
Stenungsund;1415;Västra Götalands län;14;Samtliga;306;89,2;93,5;213,2;
Stenungsund;1415;Västra Götalands län;14;Kommunal;298;88,9;93,3;213,2;
Stenungsund;1415;Västra Götalands län;14;Enskild;..;..;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;8 057;76,2;87,5;226,0;
Stockholm;0180;Stockholms län;01;Kommunal;5 647;74,6;85,9;221,9;
Stockholm;0180;Stockholms län;01;Enskild;2 410;79,9;91,3;236,0;
Storfors;1760;Värmlands län;17;Samtliga;73;79,5;91,8;204,8;
Storfors;1760;Värmlands län;17;Kommunal;58;75,9;91,4;196,1;
Storfors;1760;Värmlands län;17;Enskild;15;93,3;~100;238,0;
Storuman;2421;Västerbottens län;24;Samtliga;68;85,3;89,7;207,8;
Storuman;2421;Västerbottens län;24;Kommunal;68;85,3;89,7;207,8;
Strängnäs;0486;Södermanlands län;04;Samtliga;371;72,5;84,4;203,1;
Strängnäs;0486;Södermanlands län;04;Kommunal;240;64,2;78,8;192,6;
Strängnäs;0486;Södermanlands län;04;Enskild;131;87,8;94,7;222,1;
Strömstad;1486;Västra Götalands län;14;Samtliga;126;82,5;90,5;209,9;
Strömstad;1486;Västra Götalands län;14;Kommunal;126;82,5;90,5;209,9;
Strömsund;2313;Jämtlands län;23;Samtliga;131;80,9;90,1;206,0;
Strömsund;2313;Jämtlands län;23;Kommunal;131;80,9;90,1;206,0;
Sundbyberg;0183;Stockholms län;01;Samtliga;251;63,3;81,3;213,2;
Sundbyberg;0183;Stockholms län;01;Kommunal;179;55,9;79,9;201,8;
Sundbyberg;0183;Stockholms län;01;Enskild;72;81,9;84,7;240,8;
Sundsvall;2281;Västernorrlands län;22;Samtliga;965;69,9;81,8;198,3;
Sundsvall;2281;Västernorrlands län;22;Kommunal;760;66,8;78,2;192,6;
Sundsvall;2281;Västernorrlands län;22;Enskild;205;81,5;95,1;219,0;
Sunne;1766;Värmlands län;17;Samtliga;142;74,6;88,0;192,7;
Sunne;1766;Värmlands län;17;Kommunal;142;74,6;88,0;192,7;
Surahammar;1907;Västmanlands län;19;Samtliga;106;73,6;81,1;199,4;
Surahammar;1907;Västmanlands län;19;Kommunal;106;73,6;81,1;199,4;
Svalöv;1214;Skåne län;12;Samtliga;127;66,1;78,7;188,3;
Svalöv;1214;Skåne län;12;Kommunal;91;74,7;85,7;197,1;
Svalöv;1214;Skåne län;12;Enskild;36;44,4;61,1;165,6;
Svedala;1263;Skåne län;12;Samtliga;213;85,4;93,4;220,6;
Svedala;1263;Skåne län;12;Kommunal;213;85,4;93,4;220,6;
Svenljunga;1465;Västra Götalands län;14;Samtliga;114;66,7;81,6;191,8;
Svenljunga;1465;Västra Götalands län;14;Kommunal;113;67,3;82,3;193,0;
Svenljunga;1465;Västra Götalands län;14;Enskild;..;.;.;..;
Säffle;1785;Värmlands län;17;Samtliga;194;74,2;89,7;208,6;
Säffle;1785;Värmlands län;17;Kommunal;184;75,5;91,3;209,0;
Säffle;1785;Värmlands län;17;Enskild;10;..;..;201,5;
Säter;2082;Dalarnas län;20;Samtliga;96;84,4;93,8;210,3;
Säter;2082;Dalarnas län;20;Kommunal;96;84,4;93,8;210,3;
Sävsjö;0684;Jönköpings län;06;Samtliga;128;77,3;86,7;202,8;
Sävsjö;0684;Jönköpings län;06;Kommunal;115;74,8;85,2;199,4;
Sävsjö;0684;Jönköpings län;06;Enskild;13;100,0;100,0;233,1;
Söderhamn;2182;Gävleborgs län;21;Samtliga;275;64,7;76,7;195,8;
Söderhamn;2182;Gävleborgs län;21;Kommunal;260;65,8;77,3;197,5;
Söderhamn;2182;Gävleborgs län;21;Enskild;15;..;66,7;167,0;
Söderköping;0582;Östergötlands län;05;Samtliga;177;81,4;93,8;217,4;
Söderköping;0582;Östergötlands län;05;Kommunal;168;82,1;94,6;217,2;
Söderköping;0582;Östergötlands län;05;Enskild;..;..;..;..;
Södertälje;0181;Stockholms län;01;Samtliga;991;68,9;78,9;202,3;
Södertälje;0181;Stockholms län;01;Kommunal;747;65,5;76,0;198,0;
Södertälje;0181;Stockholms län;01;Enskild;244;79,6;87,9;215,7;
Sölvesborg;1083;Blekinge län;10;Samtliga;174;83,3;92,0;208,7;
Sölvesborg;1083;Blekinge län;10;Kommunal;174;83,3;92,0;208,7;
Tanum;1435;Västra Götalands län;14;Samtliga;114;77,2;93,9;202,0;
Tanum;1435;Västra Götalands län;14;Kommunal;114;77,2;93,9;202,0;
Tibro;1472;Västra Götalands län;14;Samtliga;110;71,8;79,1;193,3;
Tibro;1472;Västra Götalands län;14;Kommunal;110;71,8;79,1;193,3;
Tidaholm;1498;Västra Götalands län;14;Samtliga;138;70,3;84,8;193,8;
Tidaholm;1498;Västra Götalands län;14;Kommunal;138;70,3;84,8;193,8;
Tierp;0360;Uppsala län;03;Samtliga;227;63,9;79,7;195,7;
Tierp;0360;Uppsala län;03;Kommunal;227;63,9;79,7;195,7;
Timrå;2262;Västernorrlands län;22;Samtliga;205;69,8;78,5;193,3;
Timrå;2262;Västernorrlands län;22;Kommunal;205;69,8;78,5;193,3;
Tingsryd;0763;Kronobergs län;07;Samtliga;137;67,2;84,7;190,4;
Tingsryd;0763;Kronobergs län;07;Kommunal;118;62,7;82,2;188,0;
Tingsryd;0763;Kronobergs län;07;Enskild;19;94,7;100,0;205,3;
Tjörn;1419;Västra Götalands län;14;Samtliga;163;90,8;94,5;227,3;
Tjörn;1419;Västra Götalands län;14;Kommunal;163;90,8;94,5;227,3;
Tomelilla;1270;Skåne län;12;Samtliga;109;65,1;80,7;189,2;
Tomelilla;1270;Skåne län;12;Kommunal;109;65,1;80,7;189,2;
Torsby;1737;Värmlands län;17;Samtliga;127;69,3;82,7;202,6;
Torsby;1737;Värmlands län;17;Kommunal;127;69,3;82,7;202,6;
Torsås;0834;Kalmar län;08;Samtliga;50;90,0;~100;215,0;
Torsås;0834;Kalmar län;08;Kommunal;50;90,0;~100;215,0;
Tranemo;1452;Västra Götalands län;14;Samtliga;138;63,8;76,8;190,1;
Tranemo;1452;Västra Götalands län;14;Kommunal;138;63,8;76,8;190,1;
Tranås;0687;Jönköpings län;06;Samtliga;208;72,1;84,1;195,7;
Tranås;0687;Jönköpings län;06;Kommunal;208;72,1;84,1;195,7;
Trelleborg;1287;Skåne län;12;Samtliga;477;78,0;87,2;207,1;
Trelleborg;1287;Skåne län;12;Kommunal;405;75,6;85,7;204,2;
Trelleborg;1287;Skåne län;12;Enskild;72;91,7;~100;223,5;
Trollhättan;1488;Västra Götalands län;14;Samtliga;699;74,7;83,0;209,7;
Trollhättan;1488;Västra Götalands län;14;Kommunal;589;71,5;80,6;206,7;
Trollhättan;1488;Västra Götalands län;14;Enskild;110;91,8;95,5;225,7;
Trosa;0488;Södermanlands län;04;Samtliga;119;77,3;91,6;210,3;
Trosa;0488;Södermanlands län;04;Kommunal;119;77,3;91,6;210,3;
Tyresö;0138;Stockholms län;01;Samtliga;503;78,5;89,5;216,8;
Tyresö;0138;Stockholms län;01;Kommunal;502;78,7;89,4;217,0;
Tyresö;0138;Stockholms län;01;Enskild;..;.;..;..;
Täby;0160;Stockholms län;01;Samtliga;1 015;89,5;96,7;239,8;
Täby;0160;Stockholms län;01;Kommunal;430;89,3;95,6;235,0;
Täby;0160;Stockholms län;01;Enskild;585;89,6;97,4;243,3;
Töreboda;1473;Västra Götalands län;14;Samtliga;100;76,0;85,0;196,9;
Töreboda;1473;Västra Götalands län;14;Kommunal;100;76,0;85,0;196,9;
Uddevalla;1485;Västra Götalands län;14;Samtliga;569;78,2;86,3;207,5;
Uddevalla;1485;Västra Götalands län;14;Kommunal;432;76,4;85,6;206,1;
Uddevalla;1485;Västra Götalands län;14;Enskild;137;83,9;88,3;211,9;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;256;70,3;82,8;205,0;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;256;70,3;82,8;205,0;
Umeå;2480;Västerbottens län;24;Samtliga;1 154;78,2;89,4;215,2;
Umeå;2480;Västerbottens län;24;Kommunal;979;78,7;87,9;213,5;
Umeå;2480;Västerbottens län;24;Enskild;175;75,4;~100;224,3;
Upplands Väsby;0114;Stockholms län;01;Samtliga;420;71,4;83,1;206,0;
Upplands Väsby;0114;Stockholms län;01;Kommunal;241;68,5;78,4;200,2;
Upplands Väsby;0114;Stockholms län;01;Enskild;179;75,4;89,4;213,7;
Upplands-Bro;0139;Stockholms län;01;Samtliga;223;79,4;88,3;208,9;
Upplands-Bro;0139;Stockholms län;01;Kommunal;200;79,5;88,0;206,9;
Upplands-Bro;0139;Stockholms län;01;Enskild;23;78,3;~100;226,3;
Uppsala;0380;Uppsala län;03;Samtliga;2 042;81,4;90,3;221,1;
Uppsala;0380;Uppsala län;03;Kommunal;1 493;78,8;87,7;213,3;
Uppsala;0380;Uppsala län;03;Enskild;549;88,9;97,7;243,0;
Uppvidinge;0760;Kronobergs län;07;Samtliga;100;84,0;90,0;201,7;
Uppvidinge;0760;Kronobergs län;07;Kommunal;100;84,0;90,0;201,7;
Vadstena;0584;Östergötlands län;05;Samtliga;75;70,7;72,0;197,4;
Vadstena;0584;Östergötlands län;05;Kommunal;75;70,7;72,0;197,4;
Vaggeryd;0665;Jönköpings län;06;Samtliga;153;78,4;83,7;200,2;
Vaggeryd;0665;Jönköpings län;06;Kommunal;153;78,4;83,7;200,2;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;69;71,0;81,2;204,6;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;69;71,0;81,2;204,6;
Vallentuna;0115;Stockholms län;01;Samtliga;322;80,4;91,3;211,4;
Vallentuna;0115;Stockholms län;01;Kommunal;245;76,7;90,2;207,0;
Vallentuna;0115;Stockholms län;01;Enskild;77;92,2;~100;225,5;
Vansbro;2021;Dalarnas län;20;Samtliga;81;75,3;84,0;209,8;
Vansbro;2021;Dalarnas län;20;Kommunal;81;75,3;84,0;209,8;
Vara;1470;Västra Götalands län;14;Samtliga;183;79,2;88,0;202,4;
Vara;1470;Västra Götalands län;14;Kommunal;183;79,2;88,0;202,4;
Varberg;1383;Hallands län;13;Samtliga;654;80,3;88,5;207,2;
Varberg;1383;Hallands län;13;Kommunal;639;80,3;88,4;207,1;
Varberg;1383;Hallands län;13;Enskild;15;83,3;~100;212,1;
Vaxholm;0187;Stockholms län;01;Samtliga;111;91,9;~100;215,8;
Vaxholm;0187;Stockholms län;01;Kommunal;111;91,9;~100;215,8;
Vellinge;1233;Skåne län;12;Samtliga;442;89,8;96,4;228,9;
Vellinge;1233;Skåne län;12;Kommunal;367;88,3;95,6;227,5;
Vellinge;1233;Skåne län;12;Enskild;75;97,3;100,0;235,9;
Vetlanda;0685;Jönköpings län;06;Samtliga;288;70,8;83,0;200,8;
Vetlanda;0685;Jönköpings län;06;Kommunal;285;70,9;83,2;201,0;
Vetlanda;0685;Jönköpings län;06;Enskild;..;..;..;..;
Vilhelmina;2462;Västerbottens län;24;Samtliga;92;72,8;85,9;216,6;
Vilhelmina;2462;Västerbottens län;24;Kommunal;83;71,1;85,5;215,9;
Vilhelmina;2462;Västerbottens län;24;Enskild;..;..;..;..;
Vimmerby;0884;Kalmar län;08;Samtliga;174;68,4;84,5;197,6;
Vimmerby;0884;Kalmar län;08;Kommunal;174;68,4;84,5;197,6;
Vindeln;2404;Västerbottens län;24;Samtliga;54;79,6;90,7;205,8;
Vindeln;2404;Västerbottens län;24;Kommunal;54;79,6;90,7;205,8;
Vingåker;0428;Södermanlands län;04;Samtliga;111;66,7;79,3;182,1;
Vingåker;0428;Södermanlands län;04;Kommunal;111;66,7;79,3;182,1;
Vårgårda;1442;Västra Götalands län;14;Samtliga;109;79,8;89,9;203,9;
Vårgårda;1442;Västra Götalands län;14;Kommunal;109;79,8;89,9;203,9;
Vänersborg;1487;Västra Götalands län;14;Samtliga;389;75,8;85,6;205,1;
Vänersborg;1487;Västra Götalands län;14;Kommunal;322;75,5;84,5;204,1;
Vänersborg;1487;Västra Götalands län;14;Enskild;67;77,6;91,0;210,0;
Vännäs;2460;Västerbottens län;24;Samtliga;88;76,1;87,5;209,2;
Vännäs;2460;Västerbottens län;24;Kommunal;88;76,1;87,5;209,2;
Värmdö;0120;Stockholms län;01;Samtliga;466;79,4;87,1;210,3;
Värmdö;0120;Stockholms län;01;Kommunal;414;77,8;85,7;204,5;
Värmdö;0120;Stockholms län;01;Enskild;52;92,3;~100;256,3;
Värnamo;0683;Jönköpings län;06;Samtliga;373;83,9;90,9;215,0;
Värnamo;0683;Jönköpings län;06;Kommunal;373;83,9;90,9;215,0;
Västervik;0883;Kalmar län;08;Samtliga;370;79,2;87,8;210,6;
Västervik;0883;Kalmar län;08;Kommunal;342;78,9;87,4;209,2;
Västervik;0883;Kalmar län;08;Enskild;28;82,1;~100;227,7;
Västerås;1980;Västmanlands län;19;Samtliga;1 530;75,5;84,9;211,4;
Västerås;1980;Västmanlands län;19;Kommunal;1 197;73,4;83,0;206,7;
Västerås;1980;Västmanlands län;19;Enskild;333;83,2;91,6;228,1;
Växjö;0780;Kronobergs län;07;Samtliga;904;76,2;86,7;206,2;
Växjö;0780;Kronobergs län;07;Kommunal;788;75,1;85,9;203,9;
Växjö;0780;Kronobergs län;07;Enskild;116;84,0;92,5;223,4;
Ydre;0512;Östergötlands län;05;Samtliga;48;87,5;~100;218,2;
Ydre;0512;Östergötlands län;05;Kommunal;48;87,5;~100;218,2;
Ystad;1286;Skåne län;12;Samtliga;349;84,0;94,0;217,2;
Ystad;1286;Skåne län;12;Kommunal;264;83,7;93,6;212,1;
Ystad;1286;Skåne län;12;Enskild;85;84,7;~100;233,1;
Åmål;1492;Västra Götalands län;14;Samtliga;144;69,4;91,7;211,0;
Åmål;1492;Västra Götalands län;14;Kommunal;144;69,4;91,7;211,0;
Ånge;2260;Västernorrlands län;22;Samtliga;115;70,4;74,8;187,9;
Ånge;2260;Västernorrlands län;22;Kommunal;115;70,4;74,8;187,9;
Åre;2321;Jämtlands län;23;Samtliga;89;85,4;~100;227,2;
Åre;2321;Jämtlands län;23;Kommunal;89;85,4;~100;227,2;
Årjäng;1765;Värmlands län;17;Samtliga;113;69,0;85,0;205,4;
Årjäng;1765;Värmlands län;17;Kommunal;113;69,0;85,0;205,4;
Åsele;2463;Västerbottens län;24;Samtliga;30;86,7;~100;192,7;
Åsele;2463;Västerbottens län;24;Kommunal;30;86,7;~100;192,7;
Åstorp;1277;Skåne län;12;Samtliga;190;75,8;87,9;201,1;
Åstorp;1277;Skåne län;12;Kommunal;154;74,7;87,7;201,6;
Åstorp;1277;Skåne län;12;Enskild;36;80,6;~100;199,3;
Åtvidaberg;0561;Östergötlands län;05;Samtliga;137;73,7;84,7;192,2;
Åtvidaberg;0561;Östergötlands län;05;Kommunal;136;73,5;84,6;192,4;
Åtvidaberg;0561;Östergötlands län;05;Enskild;..;..;..;..;
Älmhult;0765;Kronobergs län;07;Samtliga;164;82,3;87,2;202,7;
Älmhult;0765;Kronobergs län;07;Kommunal;164;82,3;87,2;202,7;
Älvdalen;2039;Dalarnas län;20;Samtliga;57;84,2;91,2;211,0;
Älvdalen;2039;Dalarnas län;20;Kommunal;57;84,2;91,2;211,0;
Älvkarleby;0319;Uppsala län;03;Samtliga;89;74,2;86,5;196,4;
Älvkarleby;0319;Uppsala län;03;Kommunal;43;55,8;74,4;173,4;
Älvkarleby;0319;Uppsala län;03;Enskild;46;91,3;~100;217,0;
Älvsbyn;2560;Norrbottens län;25;Samtliga;97;86,6;92,8;209,2;
Älvsbyn;2560;Norrbottens län;25;Kommunal;97;86,6;92,8;209,2;
Ängelholm;1292;Skåne län;12;Samtliga;457;86,8;92,3;213,8;
Ängelholm;1292;Skåne län;12;Kommunal;383;86,2;91,9;214,7;
Ängelholm;1292;Skåne län;12;Enskild;74;90,4;~100;208,8;
Öckerö;1407;Västra Götalands län;14;Samtliga;156;80,8;92,9;222,5;
Öckerö;1407;Västra Götalands län;14;Kommunal;139;82,7;95,0;224,3;
Öckerö;1407;Västra Götalands län;14;Enskild;17;64,7;~100;207,9;
Ödeshög;0509;Östergötlands län;05;Samtliga;56;76,8;85,7;210,1;
Ödeshög;0509;Östergötlands län;05;Kommunal;56;76,8;85,7;210,1;
Örebro;1880;Örebro län;18;Samtliga;1 622;79,0;86,4;212,4;
Örebro;1880;Örebro län;18;Kommunal;1 239;76,8;84,5;207,8;
Örebro;1880;Örebro län;18;Enskild;383;85,9;92,4;227,1;
Örkelljunga;1257;Skåne län;12;Samtliga;115;77,4;87,0;207,3;
Örkelljunga;1257;Skåne län;12;Kommunal;103;75,7;86,4;204,2;
Örkelljunga;1257;Skåne län;12;Enskild;12;91,7;~100;233,8;
Örnsköldsvik;2284;Västernorrlands län;22;Samtliga;591;77,2;87,3;206,2;
Örnsköldsvik;2284;Västernorrlands län;22;Kommunal;572;77,4;87,8;206,3;
Örnsköldsvik;2284;Västernorrlands län;22;Enskild;19;68,4;73,7;203,2;
